时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2006-01-24,5132,5142,5084,5096,42945,0,,,,5068.8,5069.0,5071.454545454545,5071.454545454545,5079.979518022427,72.9090909090909,50.0,-5.245203458172,-7.034732395995972,1.789528937823972,5127.571306846226,5015.337784062864,5071.454545454545,112.23352278336279,40.47935301074256,23.779545771474538,73.8789674892786,-74.26900584795321,35.31230150343603,98.97959183673468,42687.545454545456,-52968,0.0,0.0,0.0,
2006-01-25,5100,5100,5008,5050,38308,0,,,,5072.8,5065.4,5069.666666666667,5069.666666666667,5077.1243258298155,74.5,40.49586776859503,-7.001449496277928,-7.028075816052364,0.026626319774435636,5124.586994635848,5014.746338697486,5069.666666666667,109.84065593836203,36.98623534049504,28.181775627814705,54.59515476585572,-87.71929824561404,-33.19905495581983,80.16528925619832,42322.583333333336,-91276,0.0,0.0,0.0,
2006-01-26,5046,5076,5030,5058,36190,0,,,,5078.8,5063.2,5068.7692307692305,5068.7692307692305,5075.30296146507,72.3076923076923,42.4,-7.659460500535715,-7.154352752949034,-0.5051077475866812,5121.748181596604,5015.790279941857,5068.7692307692305,105.95790165474682,36.5622521317586,30.975267795796004,47.736220803683786,-85.38011695906432,-29.002240248916483,83.93469387755101,41850.846153846156,-55086,0.0,0.0,0.0,
2006-01-27,5038,5060,5020,5026,35600,0,,,,5065.6,5057.2,5065.714285714285,5065.714285714285,5070.60744132554,70.0,37.5886524822695,-10.640415441186633,-7.851565290596554,-2.788850150590079,5121.512981984848,5009.915589443723,5065.714285714285,111.59739254112537,28.66054904022002,30.203694877270674,25.574257366118708,-94.73684210526316,-51.12497948918423,74.41018960775799,41404.357142857145,-90686,0.0,0.0,0.0,
2006-01-30,5046,5068,5026,5050,29850,0,,,,5056.0,5058.6,5064.666666666667,5064.666666666667,5068.6448278659645,53.0,42.48366013071896,-10.940133238662384,-8.46927888020972,-2.470854358452664,5119.0445333125035,5010.28880002083,5064.666666666667,108.7557332916731,29.107032693480015,29.83814081600712,27.6448164484258,-70.0,-32.35562840124935,84.10030678938243,40634.066666666666,-60836,0.0,0.0,0.0,
2006-02-07,5198,5236,5150,5200,42057,0,,,,5076.8,5072.8,5073.125,5073.125,5081.154844259682,62.142857142857146,62.78026905829596,0.9155309740117445,-6.592316909365427,7.507847883377171,5158.790629046894,4987.459370953106,5073.125,171.33125809378726,47.4748639009165,35.71704851097691,70.9904946807957,-15.789473684210526,124.49077499034479,100.0,40723.0,-18779,0.0,0.0,0.0,
2006-02-08,5150,5176,5110,5164,39946,0,,,,5099.6,5086.2,5078.470588235294,5078.470588235294,5089.044859092093,66.14285714285714,58.82352941176471,7.321928508454221,-3.809467825801498,11.131396334255719,5172.401726967502,4984.539449503085,5078.470588235294,187.86227746441728,54.456926811137315,41.96367461103037,79.4434312113512,-31.57894736842105,68.98191656500153,92.73285154830637,40677.294117647056,-58725,0.0,0.0,0.0,
2006-02-09,5100,5106,4970,5064,43457,0,,,,5100.8,5089.8,5077.666666666667,5077.666666666667,5086.659634416656,78.0,48.07017543859649,4.280537078077032,-2.191466845025792,6.4720039231028235,5169.048219702792,4986.285113630542,5077.666666666667,182.7631060722506,48.08406649564543,44.00380523923539,56.24458900846551,-64.66165413533835,-36.264759897032114,72.98269696203447,40831.72222222222,-102182,0.0,0.0,0.0,
2006-02-10,5080,5106,5048,5058,38800,0,,,,5107.2,5086.4,5076.631578947368,5076.631578947368,5083.930145424593,78.28571428571429,52.09125475285171,1.3702670163502262,-1.4791200727505887,2.849387089100815,5165.895757469615,4987.367400425122,5076.631578947368,178.52835704449353,43.08361325273605,43.697074577068946,41.85669060407025,-66.9172932330827,-10.81032102560925,73.41016340642818,40724.78947368421,-140982,0.0,0.0,0.0,
2006-02-13,5122,5122,5060,5080,31465,0,,,,5113.2,5084.6,5076.8,5076.8,5083.555845860346,80.0,52.09125475285171,0.8295110760655007,-1.0173938429873708,1.8469049190528715,5163.696429579611,4989.90357042039,5076.8,173.79285915922082,42.506869988039576,43.300339714059156,40.91993053600042,-58.64661654135338,6.968907262755103,73.41016340642818,40261.8,-109517,0.0,0.0,0.0,
2006-02-14,5088,5088,5054,5070,31727,0,,,,5087.2,5082.0,5075.5,5076.476190476191,5082.264812921266,79.85714285714286,53.937007874015755,-0.40133202331526263,-0.8941814790529492,0.49284945573768657,5161.96386528487,4989.03613471513,5075.5,172.92773056973965,40.869241646161726,42.489973691426684,37.62777755563181,-62.40601503759399,-6.653712310047861,78.00163203780892,38382.2,-141244,0.0,0.0,0.0,
2006-02-15,5070,5086,5064,5078,38662,0,,,,5070.0,5084.8,5075.1,5076.545454545455,5081.858640262098,77.85714285714286,54.86381322957199,-0.7229175624497657,-0.8599286957323126,0.13701113328254688,5161.433258822701,4988.7667411773,5075.1,172.66651764540075,40.779995683907316,41.91998102225356,38.50002500721483,-59.3984962406015,0.37681420484803857,68.57503842664212,38245.5,-102582,0.0,0.0,0.0,
2006-02-16,5062,5078,5052,5068,42227,0,,,,5070.8,5085.8,5074.5,5076.173913043478,5080.538769760946,74.28571428571429,47.391304347826086,-1.764354465618453,-1.0408138497095407,-0.7235406159089124,5160.8566655459235,4988.1433344540765,5074.5,172.71333109184707,39.46736554365751,41.102442529388206,36.19721157219611,-63.1578947368421,-11.414573201135175,38.91235735496727,38587.2,-144809,0.0,0.0,0.0,
2006-02-17,5062,5100,5062,5088,43850,0,,,,5076.8,5092.0,5074.6,5076.666666666667,5081.249363117046,70.71428571428571,48.9451476793249,-0.9647468602315712,-1.025600451813947,0.0608535915823758,5161.017347186413,4988.182652813588,5074.6,172.83469437282474,41.09854444765137,41.10114316880926,41.0933470053356,-55.6390977443609,10.240441190274181,45.08045429630259,38789.15,-100959,0.0,0.0,0.0,
2006-02-20,5100,5160,5096,5144,49053,0,,,,5089.6,5101.4,5080.0,5079.36,5087.225614248756,71.71428571428571,54.54545454545455,4.139957068321564,0.007511052213155289,4.132446016108409,5169.696564506176,4990.303435493824,5080.0,179.3931290123528,55.554369437592825,45.91888525840378,74.82533779597092,-34.58646616541353,65.16950286596754,67.31128989682205,39570.3,-51906,0.0,0.0,0.0,
2006-02-21,5196,5196,5148,5150,49369,0,,,,5105.6,5096.4,5084.6,5082.076923076923,5093.204127177446,68.85714285714286,60.24590163934426,8.570822458860675,1.7201733335426594,6.850649125318016,5178.865917265442,4990.334082734559,5084.6,188.5318345308824,63.58491885810023,51.80756312496926,87.13963032436217,-32.330827067669176,88.45635126037031,89.93963959675568,40077.4,-2537,0.0,0.0,0.0,
2006-02-22,5150,5172,5122,5122,45526,0,,,,5114.4,5092.2,5089.2,5083.555555555556,5095.946591255784,69.14285714285714,56.29921259842519,9.71100676815604,3.3183400204653353,6.392666747690704,5181.19908466364,4997.20091533636,5089.2,183.99816932728027,59.056612572066825,54.223912940668455,68.72201183486357,-42.857142857142854,53.909355835176676,74.27296322841605,40683.65,-48063,0.0,0.0,0.0,
2006-02-23,5110,5144,5102,5136,44466,0,,,,5128.0,5099.4,5094.6,5085.428571428572,5099.761201612376,69.28571428571429,61.224489795918366,11.610455936200196,4.9767632036123075,6.633692732587889,5184.118948302936,5005.081051697065,5094.6,179.03789660587063,58.81551949248899,55.75444845794197,64.93766156158303,-37.59398496240601,37.364070087486844,92.33478228836663,40904.9,-3597,0.0,0.0,0.0,
